STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE - first day of week to last day,AWND - avg wind speed mph,avg precipitation in,total precipitation recorded in,avg snowfall in,total snowfall in,TAVG - avg temp F,avg max temp F,abs max temp F,avg min temp F,abs min temp F,avg temp between min and max (using columns M and O)
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-10-15 : 2013-10-21,5.462419355,0.00939047619,0.06573333333,0,0,57.57142857,75.28571429,80,38.85714286,36,57.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-10-22 : 2013-10-28,5.462419355,0.00939047619,0.06573333333,0,0,57.57142857,73.14285714,80,43,40,58.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-10-29 : 2013-11-04,5.015834678,0.01286425218,0.09004976526,0.0003086419753,0.002160493827,50.14285714,62.14285714,71,37,33,49.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-11-05 : 2013-11-11,4.56925,0.01633802817,0.1143661972,0.0006172839506,0.004320987654,55.71428571,70,75,41.85714286,37,55.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-11-12 : 2013-11-18,4.56925,0.01633802817,0.1143661972,0.0006172839506,0.004320987654,54,65,78,42,34,53.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-11-19 : 2013-11-25,4.56925,0.01633802817,0.1143661972,0.0006172839506,0.004320987654,44.57142857,52.57142857,63,36.14285714,29,44.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-11-26 : 2013-12-02,4.830028226,0.01233408126,0.08633856884,0.007373859365,0.05161701556,50.28571429,60.57142857,68,40,35,50.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-12-03 : 2013-12-09,5.090806452,0.008330134357,0.0583109405,0.01413043478,0.09891304346,36.85714286,45,60,27.57142857,22,36.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-12-10 : 2013-12-16,5.090806452,0.008330134357,0.0583109405,0.01413043478,0.09891304346,49.71428571,61.42857143,75,38.71428571,27,50.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-12-17 : 2013-12-23,5.090806452,0.008330134357,0.0583109405,0.01413043478,0.09891304346,46.42857143,56.57142857,71,36.14285714,28,46.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-12-24 : 2013-12-30,5.090806452,0.008330134357,0.0583109405,0.01413043478,0.09891304346,52.14285714,63.71428571,70,41.28571429,27,52.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2013-12-31 : 2014-01-06,4.767943549,0.005021098307,0.03514768815,0.00706521739,0.04945652173,51,64.85714286,71,37,31,50.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-01-07 : 2014-01-13,4.445080645,0.001712062257,0.0119844358,0,0,50,64.28571429,69,35.57142857,31,49.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-01-14 : 2014-01-20,4.445080645,0.001712062257,0.0119844358,0,0,56.14285714,69,71,43,34,56
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-01-21 : 2014-01-27,4.445080645,0.001712062257,0.0119844358,0,0,51.57142857,63.28571429,69,38,32,50.64285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-01-28 : 2014-02-03,4.646156394,0.01501187528,0.105083127,0,0,44.42857143,56.28571429,73,32.14285714,23,44.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-02-04 : 2014-02-10,4.847232143,0.02831168831,0.1981818182,0,0,43.85714286,53.85714286,62,35,30,44.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-02-11 : 2014-02-17,4.847232143,0.02831168831,0.1981818182,0,0,55.85714286,73.71428571,79,39.14285714,35,56.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-02-18 : 2014-02-24,4.847232143,0.02831168831,0.1981818182,0,0,51.42857143,68.85714286,73,35.28571429,31,52.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-02-25 : 2014-03-03,5.897164459,0.02508069965,0.1755648975,0,0,47,56.28571429,68,38.28571429,34,47.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-03-04 : 2014-03-10,6.947096774,0.02184971098,0.1529479769,0,0,55,67.42857143,72,43.28571429,39,55.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-03-11 : 2014-03-17,6.947096774,0.02184971098,0.1529479769,0,0,55.57142857,69,77,40.42857143,35,54.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-03-18 : 2014-03-24,6.947096774,0.02184971098,0.1529479769,0,0,52.57142857,67.28571429,74,37.42857143,32,52.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-03-25 : 2014-03-31,6.947096774,0.02184971098,0.1529479769,0,0,49.14285714,60.85714286,73,37.42857143,30,49.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-04-01 : 2014-04-07,7.680166667,0.009110671937,0.06377470356,0.01270718232,0.08895027624,47.14285714,59.14285714,78,34.71428571,28,46.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-04-08 : 2014-04-14,7.680166667,0.009110671937,0.06377470356,0.01270718232,0.08895027624,58.85714286,74.57142857,84,40.42857143,31,57.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-04-15 : 2014-04-21,7.680166667,0.009110671937,0.06377470356,0.01270718232,0.08895027624,60.14285714,76.14285714,80,43.57142857,41,59.85714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-04-22 : 2014-04-28,7.680166667,0.009110671937,0.06377470356,0.01270718232,0.08895027624,52.71428571,66,78,38.42857143,36,52.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-04-29 : 2014-05-05,7.960365592,0.006580287984,0.04606201589,0.00635359116,0.04447513812,64.14285714,77.85714286,87,47.28571429,37,62.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-05-06 : 2014-05-12,8.240564516,0.004049904031,0.02834932822,0,0,54,66.14285714,77,41,36,53.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-05-13 : 2014-05-19,8.240564516,0.004049904031,0.02834932822,0,0,67.57142857,80.42857143,87,50,43,65.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-05-20 : 2014-05-26,8.240564516,0.004049904031,0.02834932822,0,0,58.42857143,72.42857143,88,45.28571429,38,58.85714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-05-27 : 2014-06-02,8.151668813,0.002034755937,0.01424329156,0,0,68.28571429,85.14285714,89,48.85714286,46,67
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-06-03 : 2014-06-09,8.062773109,0.00001960784314,0.000137254902,0,0,70.57142857,87.57142857,96,49.28571429,45,68.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-06-10 : 2014-06-16,8.062773109,0.00001960784314,0.000137254902,0,0,67.57142857,82.14285714,86,48.42857143,44,65.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-06-17 : 2014-06-23,8.062773109,0.00001960784314,0.000137254902,0,0,68.42857143,84.14285714,92,48.28571429,42,66.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-06-24 : 2014-06-30,8.062773109,0.00001960784314,0.000137254902,0,0,71.57142857,87.28571429,95,53.57142857,48,70.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-07-01 : 2014-07-07,7.547226891,0.001355599214,0.009489194498,0,0,77.57142857,92.28571429,96,62.14285714,58,77.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-07-08 : 2014-07-14,7.547226891,0.001355599214,0.009489194498,0,0,74.42857143,89.57142857,95,57.85714286,52,73.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-07-15 : 2014-07-21,7.547226891,0.001355599214,0.009489194498,0,0,69.57142857,85,89,53.57142857,47,69.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-07-22 : 2014-07-28,7.547226891,0.001355599214,0.009489194498,0,0,76.85714286,92.57142857,100,60.42857143,51,76.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-07-29 : 2014-08-04,7.013363446,0.01384827778,0.09693794444,0,0,74,86.28571429,95,61.85714286,55,74.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-08-05 : 2014-08-11,6.4795,0.02634095634,0.1843866944,0,0,71,87.57142857,92,53.14285714,47,70.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-08-12 : 2014-08-18,6.4795,0.02634095634,0.1843866944,0,0,74.14285714,89.57142857,94,57.57142857,53,73.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-08-19 : 2014-08-25,6.4795,0.02634095634,0.1843866944,0,0,68,83.28571429,86,53.14285714,47,68.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-08-26 : 2014-09-01,6.170083334,0.02227686115,0.1559380281,0,0,74.14285714,90.57142857,94,56.42857143,53,73.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-09-02 : 2014-09-08,5.860666667,0.01821276596,0.1274893617,0,0,73.71428571,87.71428571,92,59.14285714,51,73.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-09-09 : 2014-09-15,5.860666667,0.01821276596,0.1274893617,0,0,75.14285714,91.28571429,94,58.71428571,55,75
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-09-16 : 2014-09-22,5.860666667,0.01821276596,0.1274893617,0,0,68.85714286,84.14285714,89,55.71428571,47,69.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-09-23 : 2014-09-29,5.860666667,0.01821276596,0.1274893617,0,0,65.28571429,79.57142857,91,51.14285714,38,65.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-09-30 : 2014-10-06,5.302591398,0.009147033387,0.06402923371,0,0,68.14285714,84.71428571,90,49.57142857,45,67.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-10-07 : 2014-10-13,4.744516129,0.00008130081301,0.0005691056911,0,0,65.42857143,80.28571429,84,49.85714286,47,65.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-10-14 : 2014-10-20,4.744516129,0.00008130081301,0.0005691056911,0,0,59,74.28571429,80,46,41,60.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-10-21 : 2014-10-27,4.744516129,0.00008130081301,0.0005691056911,0,0,61,77.28571429,83,45,38,61.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-10-28 : 2014-11-03,5.162883065,0.003841075035,0.02688752525,0,0,54.14285714,65.57142857,79,41.42857143,32,53.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-11-04 : 2014-11-10,5.58125,0.007600849257,0.0532059448,0,0,61,73.71428571,80,47.71428571,40,60.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-11-11 : 2014-11-17,5.58125,0.007600849257,0.0532059448,0,0,50,58.71428571,62,42.71428571,36,50.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-11-18 : 2014-11-24,5.58125,0.007600849257,0.0532059448,0,0,49,60.71428571,64,36.85714286,33,48.78571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-11-25 : 2014-12-01,5.083568549,0.03950323587,0.2765226511,0.01186440678,0.08305084746,53.85714286,67.14285714,76,39.85714286,36,53.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-12-02 : 2014-12-08,4.585887097,0.07140562249,0.4998393574,0.02372881356,0.1661016949,51.85714286,59.57142857,65,45.42857143,40,52.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-12-09 : 2014-12-15,4.585887097,0.07140562249,0.4998393574,0.02372881356,0.1661016949,46.57142857,56.71428571,67,36.85714286,31,46.78571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-12-16 : 2014-12-22,4.585887097,0.07140562249,0.4998393574,0.02372881356,0.1661016949,44.71428571,55.85714286,71,35.14285714,32,45.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-12-23 : 2014-12-29,4.585887097,0.07140562249,0.4998393574,0.02372881356,0.1661016949,42.42857143,53,64,32.71428571,22,42.85714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2014-12-30 : 2015-01-05,4.573951613,0.04634026145,0.3243818301,0.01186440678,0.08305084746,37.57142857,49.28571429,65,26.57142857,18,37.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-01-06 : 2015-01-12,4.562016129,0.0212749004,0.1489243028,0,0,51.42857143,62.71428571,71,40.42857143,35,51.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-01-13 : 2015-01-19,4.562016129,0.0212749004,0.1489243028,0,0,49,62.85714286,71,37.57142857,36,50.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-01-20 : 2015-01-26,4.562016129,0.0212749004,0.1489243028,0,0,52.85714286,62.28571429,69,43,34,52.64285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-01-27 : 2015-02-02,4.898641993,0.01878351762,0.1314846233,0.0002941176471,0.002058823529,50.71428571,60.14285714,71,40.28571429,36,50.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-02-03 : 2015-02-09,5.235267857,0.01629213483,0.1140449438,0.0005882352941,0.004117647059,53.28571429,70.42857143,73,37.42857143,35,53.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-02-10 : 2015-02-16,5.235267857,0.01629213483,0.1140449438,0.0005882352941,0.004117647059,57.28571429,71,73,42.85714286,33,56.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-02-17 : 2015-02-23,5.235267857,0.01629213483,0.1140449438,0.0005882352941,0.004117647059,49.42857143,63,74,37.85714286,33,50.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-02-24 : 2015-03-02,5.555295219,0.01848557359,0.1293990151,0.003135026738,0.02194518717,42.42857143,51.57142857,64,33.42857143,30,42.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-03-03 : 2015-03-09,5.875322581,0.02067901235,0.1447530865,0.005681818182,0.03977272727,50.71428571,64.28571429,74,36.42857143,27,50.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-03-10 : 2015-03-16,5.875322581,0.02067901235,0.1447530865,0.005681818182,0.03977272727,60.28571429,72.57142857,76,45.28571429,37,58.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-03-17 : 2015-03-23,5.875322581,0.02067901235,0.1447530865,0.005681818182,0.03977272727,54.42857143,69.14285714,74,39.42857143,33,54.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-03-24 : 2015-03-30,5.875322581,0.02067901235,0.1447530865,0.005681818182,0.03977272727,61,78,82,42.28571429,38,60.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-03-31 : 2015-04-06,6.804702957,0.01375669695,0.09629687865,0.002840909091,0.01988636364,54.28571429,68.57142857,74,38.42857143,33,53.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-04-07 : 2015-04-13,7.734083333,0.006834381551,0.04784067086,0,0,52.28571429,68.42857143,79,35.28571429,30,51.85714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-04-14 : 2015-04-20,7.734083333,0.006834381551,0.04784067086,0,0,56.71428571,72.85714286,78,37.42857143,35,55.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-04-21 : 2015-04-27,7.734083333,0.006834381551,0.04784067086,0,0,50.57142857,59.85714286,74,42.71428571,38,51.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-04-28 : 2015-05-04,8.002606183,0.0143431167,0.1004018169,0.004385964913,0.03070175439,63.85714286,79.71428571,85,46.71428571,45,63.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-05-05 : 2015-05-11,8.271129032,0.02185185185,0.152962963,0.008771929825,0.06140350878,51,62,76,39.85714286,36,50.92857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-05-12 : 2015-05-18,8.271129032,0.02185185185,0.152962963,0.008771929825,0.06140350878,50,61.14285714,71,40.42857143,33,50.78571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-05-19 : 2015-05-25,8.271129032,0.02185185185,0.152962963,0.008771929825,0.06140350878,51.57142857,60.85714286,72,44,42,52.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-05-26 : 2015-06-01,7.798481183,0.01184617132,0.08292319927,0.004385964913,0.03070175439,67.14285714,83.57142857,90,48.14285714,43,65.85714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-06-02 : 2015-06-08,7.325833333,0.001840490798,0.01288343559,0,0,63,77.42857143,91,46.85714286,38,62.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-06-09 : 2015-06-15,7.325833333,0.001840490798,0.01288343559,0,0,70.28571429,84,93,55.57142857,52,69.78571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-06-16 : 2015-06-22,7.325833333,0.001840490798,0.01288343559,0,0,76.57142857,94.28571429,98,54.71428571,52,74.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-06-23 : 2015-06-29,7.325833333,0.001840490798,0.01288343559,0,0,77.42857143,92.85714286,97,59.57142857,52,76.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-06-30 : 2015-07-06,7.587432796,0.02223389102,0.1556372371,0,0,75.14285714,88.28571429,92,61.28571429,58,74.78571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-07-07 : 2015-07-13,7.849032258,0.04262729124,0.2983910387,0,0,66.42857143,81.28571429,89,49.85714286,46,65.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-07-14 : 2015-07-20,7.849032258,0.04262729124,0.2983910387,0,0,70.42857143,83.71428571,93,56.85714286,51,70.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-07-21 : 2015-07-27,7.849032258,0.04262729124,0.2983910387,0,0,69.71428571,84.14285714,88,54.42857143,49,69.28571429
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-07-28 : 2015-08-03,7.332217742,0.0217140563,0.1519983941,0,0,76.28571429,91.14285714,93,59.71428571,51,75.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-08-04 : 2015-08-10,6.815403226,0.0008008213552,0.005605749486,0,0,72.85714286,89.57142857,95,53.57142857,44,71.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-08-11 : 2015-08-17,6.815403226,0.0008008213552,0.005605749486,0,0,79.71428571,95.42857143,100,62.57142857,55,79
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-08-18 : 2015-08-24,6.815403226,0.0008008213552,0.005605749486,0,0,74.42857143,90.42857143,96,56.71428571,54,73.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-08-25 : 2015-08-31,6.815403226,0.0008008213552,0.005605749486,0,0,76.42857143,91,97,61.71428571,54,76.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-09-01 : 2015-09-07,5.985833333,0.02062906725,0.1444034708,0,0,69.85714286,85.28571429,89,52.14285714,47,68.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-09-08 : 2015-09-14,5.985833333,0.02062906725,0.1444034708,0,0,73,86.57142857,91,60.28571429,54,73.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-09-15 : 2015-09-21,5.985833333,0.02062906725,0.1444034708,0,0,67.28571429,79.85714286,91,54.85714286,46,67.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-09-22 : 2015-09-28,5.985833333,0.02062906725,0.1444034708,0,0,73,89.14285714,92,57.57142857,54,73.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-09-29 : 2015-10-05,6.036182796,0.01973558626,0.1381491038,0,0,62.14285714,74.85714286,89,49.85714286,44,62.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-10-06 : 2015-10-12,6.086532258,0.01884210526,0.1318947368,0,0,68.42857143,80.28571429,85,54.71428571,44,67.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-10-13 : 2015-10-19,6.086532258,0.01884210526,0.1318947368,0,0,64,75.14285714,85,54.57142857,49,64.85714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-10-20 : 2015-10-26,6.086532258,0.01884210526,0.1318947368,0,0,59.14285714,73.14285714,80,46.14285714,42,59.64285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-10-27 : 2015-11-02,6.002474463,0.0126532702,0.08857289142,0.002732240437,0.01912568306,59.85714286,74.28571429,80,46.14285714,44,60.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-11-03 : 2015-11-09,5.918416667,0.006464435146,0.04525104602,0.005464480874,0.03825136612,47,57.57142857,66,35.14285714,29,46.35714286
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-11-10 : 2015-11-16,5.918416667,0.006464435146,0.04525104602,0.005464480874,0.03825136612,46.14285714,58.14285714,68,32.14285714,27,45.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-11-17 : 2015-11-23,5.918416667,0.006464435146,0.04525104602,0.005464480874,0.03825136612,55.14285714,69.14285714,75,38.85714286,28,54
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-11-24 : 2015-11-30,5.918416667,0.006464435146,0.04525104602,0.005464480874,0.03825136612,39.85714286,49.71428571,62,30.57142857,26,40.14285714
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-12-01 : 2015-12-07,5.502177419,0.02418947368,0.1693263158,0.01818181818,0.1272727273,48,63.28571429,69,32.14285714,26,47.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-12-08 : 2015-12-14,5.502177419,0.02418947368,0.1693263158,0.01818181818,0.1272727273,45.28571429,57.71428571,75,33.28571429,25,45.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-12-15 : 2015-12-21,5.502177419,0.02418947368,0.1693263158,0.01818181818,0.1272727273,39.28571429,50.14285714,57,28.85714286,22,39.5
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-12-22 : 2015-12-28,5.502177419,0.02418947368,0.1693263158,0.01818181818,0.1272727273,39.14285714,44.71428571,49,32.42857143,22,38.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2015-12-29 : 2016-01-04,4.987298387,0.04713597396,0.3299518177,0.05272148234,0.3690503764,39.57142857,48.57142857,55,31.85714286,24,40.21428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-01-05 : 2016-01-11,4.472419355,0.07008247423,0.4905773196,0.0872611465,0.6108280255,39,45.14285714,50,33,27,39.07142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-01-12 : 2016-01-18,4.472419355,0.07008247423,0.4905773196,0.0872611465,0.6108280255,43.42857143,56.85714286,64,32.28571429,28,44.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-01-19 : 2016-01-25,4.472419355,0.07008247423,0.4905773196,0.0872611465,0.6108280255,46.42857143,57.85714286,62,35.28571429,31,46.57142857
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-01-26 : 2016-02-01,5.233838988,0.03805049637,0.2663534746,0.04363057325,0.3054140128,45.57142857,55.71428571,66,34.28571429,26,45
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-02-02 : 2016-02-08,5.995258621,0.006018518519,0.04212962963,0,0,48,58,69,38.85714286,22,48.42857143
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-02-09 : 2016-02-15,5.995258621,0.006018518519,0.04212962963,0,0,57.71428571,74.42857143,76,41,37,57.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-02-16 : 2016-02-22,5.995258621,0.006018518519,0.04212962963,0,0,52.57142857,68.85714286,77,36.57142857,33,52.71428571
USR0000CANZ,"ANZA CALIFORNIA, CA US",33.555,-116.673,1194.8,2016-02-23 : 2016-02-29,5.995258621,0.006018518519,0.04212962963,0,0,55.14285714,71,77,39.71428571,35,55.35714286
