"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-11-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-05",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-12",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-28",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2022-12-31",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-01",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-02",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-05",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-06",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-11",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-15",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-16",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-17",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-18",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-01-31",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-13",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-15",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-23",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-24",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-25",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-26",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-02-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-01",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-02",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-11",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-15",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-16",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-21",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-22",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-23",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CARV0072","PALM DESERT 2.1 ENE, CA US","33.744214","-116.342056","69.8","2023-03-30",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
